MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,MFCC_21,MFCC_22,MFCC_23,MFCC_24,MFCC_25,MFCC_26,MFCC_27,MFCC_28,MFCC_29,MFCC_30,MFCC_31,MFCC_32,MFCC_33,MFCC_34,MFCC_35,MFCC_36,MFCC_37,MFCC_38,MFCC_39,MFCC_40,emotion,filename
-563.1773,37.54295,-10.572156,2.2958417,-13.628082,0.9041541,-14.654043,-7.223343,-2.1385393,-3.6822753,-5.6068077,-4.6438007,-2.5545526,-6.510129,-4.374695,-3.7012813,-4.871175,-3.2173278,-1.8602887,-4.1867676,-3.5662947,-0.4849945,0.55292976,2.661753,3.8216083,3.2804425,3.9809947,1.6207235,3.2245493,2.342333,0.9282525,0.39852917,-0.11951831,0.10002384,0.38914624,-0.102480814,-0.6595211,-1.1337545,-2.019431,-2.1044347,disgust,03-01-07-02-01-02-02.wav
-537.9256,38.48642,-16.25257,-3.689826,-13.258373,-7.279717,-21.49163,-8.234714,-3.9292386,-10.44427,-2.4484403,-8.760854,-3.7075322,-6.9319825,-5.304658,-2.9572434,-6.5138955,-5.625692,-2.8090012,-8.359668,-3.530552,-3.2658405,-2.952931,3.6349628,3.929021,7.3690324,4.772725,4.6240673,3.3741806,5.5453663,5.5527864,3.0146608,0.70491624,0.6228298,0.37273777,1.631311,-0.9479796,-3.0029705,-1.2675066,-1.5258352,disgust,03-01-07-02-02-01-02.wav
-548.59875,37.44811,-16.196356,-1.3143166,-13.076074,-6.155222,-18.702179,-8.166266,-2.5871577,-6.927865,-1.6678935,-8.091857,-1.316215,-6.123953,-3.2198687,-1.3880178,-8.407546,-3.644995,-4.8036914,-4.860454,-4.391434,-2.6164258,-3.626157,2.1810596,3.706667,4.528285,5.8992515,6.6860123,8.670632,6.2364173,4.469803,2.288696,0.49770188,1.6946065,0.7372421,0.99417096,-0.9893724,-0.0544026,-0.82502115,-1.1537596,disgust,03-01-07-02-02-02-02.wav
-555.83997,29.290012,-13.096715,8.953996,-14.7843,-2.5444891,-8.286427,-3.1942692,-5.3291316,-3.179134,-6.795137,-1.0133808,-0.11445449,0.13021187,1.6472851,-0.78215295,-0.8676373,1.883735,1.3376114,-1.2104496,-1.7436867,0.5568156,0.6720798,2.8748894,4.184232,3.7866347,5.7851353,4.743259,4.29406,1.2103474,2.086901,3.5303736,3.2883465,1.044116,2.0809672,1.0004504,0.64237666,-0.026261833,0.27294895,-0.2995256,surprised,03-01-08-01-01-01-02.wav
-589.65607,31.98993,-17.224478,5.4101243,-13.008881,-2.5514345,-9.568748,-6.9922857,-6.78177,-6.2413726,-5.301222,-3.5672235,-0.74595094,-1.6189011,-1.3234884,-1.425261,-2.2544963,-0.0021484825,1.0178603,-1.2680458,-2.3772507,-3.1897237,-1.0203087,1.911783,3.5661492,2.8466697,2.6340535,1.9710013,2.9231446,2.1639206,1.85957,2.276268,0.97333884,-0.6732136,0.57092613,2.4921331,2.3306074,0.8469296,-0.021548454,-1.4755895,surprised,03-01-08-01-01-02-02.wav
-580.1185,33.142296,-14.648585,3.2120256,-14.045164,-2.7247381,-12.091038,-6.525799,-5.07375,-7.4249496,-6.306604,-6.3141284,1.0720224,-4.163701,0.34415248,-1.2611713,-4.164903,-0.86456054,-0.6237438,-2.0363443,-0.24121961,-1.3357108,-0.88928455,-1.164075,0.8956178,0.38006112,3.0133317,4.116849,4.6965356,1.8600782,0.2602308,1.3761619,0.6216624,-0.34072953,0.8999617,1.1714827,0.23366071,0.23808879,-0.29680175,-0.85704917,surprised,03-01-08-01-02-01-02.wav
-574.94324,32.673702,-17.528267,6.1643066,-15.625961,-7.577698,-14.576489,-8.137153,-6.9602757,-7.2082148,-7.4732137,-3.0039113,2.6608305,-2.748984,-0.6659037,-3.6965384,-5.0044775,-0.8263464,1.3861141,-1.5804312,-1.5181146,0.6799716,1.1880546,1.3179772,4.27946,4.7364025,4.786568,1.6603224,3.113111,0.97616154,-0.5694947,1.0839412,0.91684055,-1.6233351,0.7145249,2.791274,2.6030583,1.204291,-0.9961695,-1.2238309,surprised,03-01-08-01-02-02-02.wav
-517.66364,25.280918,-16.597189,5.061655,-15.150991,-1.4619261,-11.5517435,-6.085297,-5.999113,-3.9126785,-5.4329977,0.62559307,5.858849,1.1103376,-0.69725984,-2.3876076,-4.946304,-1.1902661,1.4192715,-3.9741259,-2.439855,0.1194098,2.9523203,3.0841148,3.065562,6.7098913,4.4474216,3.4261487,2.401469,3.3085551,0.76541436,1.432481,0.84884936,0.49567476,0.093991384,0.8614338,0.13224442,0.33560628,-1.3627503,-1.4548482,surprised,03-01-08-02-01-01-02.wav
-527.2085,26.783066,-21.94385,3.7863414,-17.607645,-2.4311497,-9.916307,-6.2256064,-5.7998614,-4.6320357,-4.8813853,1.6112479,5.101179,1.3444346,-1.0965178,0.014754044,-4.209637,-1.6707137,-0.44218257,-5.3442993,-3.0903072,-1.0084783,1.009574,1.8195128,3.988804,4.277218,2.7352464,1.5537657,4.4938703,3.9451947,2.7892683,1.218809,1.0946625,-0.028817905,0.8198237,1.472691,-0.721933,-0.9356311,-0.47140315,-1.6293697,surprised,03-01-08-02-01-02-02.wav
-526.59064,26.880774,-16.510292,-0.20381612,-18.786037,-6.204519,-12.691205,-9.744315,-7.456968,-5.6285043,-3.0510652,-3.3038127,3.813634,0.1293895,0.70319974,-0.70112115,-2.5376902,-0.49009877,-1.0155411,-2.4729764,1.0511312,1.6984822,2.873624,2.3869498,3.4292107,2.9151926,2.0767362,1.857938,3.0641475,3.0588067,2.5246487,2.8426464,0.29162356,-1.609486,0.43098184,0.16686545,-1.0835997,-0.10174683,-0.06767032,-1.0795523,surprised,03-01-08-02-02-01-02.wav
-506.26773,27.73102,-23.342062,-4.750439,-18.310797,-7.5625215,-16.935822,-9.276205,-7.383553,-7.991889,-8.287772,-6.1579723,-0.5861149,-6.2056155,-3.0084915,-0.27479032,-1.4780453,0.9600343,-0.0688798,-4.204999,-0.060650367,-0.22835457,1.3077198,0.016151346,2.2425442,3.1756282,2.9453437,0.588376,2.0543795,3.0526063,2.6676664,2.3008294,1.0339521,0.004967876,-0.0011152286,0.5616855,0.4689633,0.23974891,-1.0813928,-0.68773335,surprised,03-01-08-02-02-02-02.wav
-605.2227,52.040966,-3.5687604,12.550495,-0.9915152,-8.083779,-13.936629,-2.1665583,-10.8826885,-2.0119717,-4.4555078,-3.7527802,-3.0403993,-5.112951,-2.5471694,-5.5541883,-1.1366462,-5.4129515,-4.4209905,-5.483606,-3.6384203,-3.975766,-3.2249072,-1.1371273,-2.6859472,-1.9525529,-2.4163532,-1.2065285,-1.9732431,-0.9441259,1.0646812,0.11218768,-2.2076879,-2.8867006,-2.226558,1.3192881,4.116694,3.4820354,0.48884675,-0.7227875,neutral,03-01-01-01-01-01-03.wav
-609.915,65.0368,3.846368,20.325369,5.055613,-3.2898688,-10.124157,1.9369645,-6.2945876,0.8318261,-1.092068,1.500414,-0.34180257,-1.5239204,3.5204308,-1.8417014,3.2322183,-1.3580328,-0.4998362,-1.155023,-1.193146,-1.8791939,-0.1402919,1.521743,1.5159786,3.018483,1.5267256,1.8674221,0.75945824,1.236809,2.3151734,2.0809374,1.614779,1.2834834,1.0119225,1.2002019,0.9078508,1.2252605,-0.27836365,0.20350501,neutral,03-01-01-01-01-02-03.wav
-617.15356,53.97014,-1.1232238,14.063348,1.9245092,-8.1164,-14.305121,-2.5319965,-11.446804,0.53800905,-6.5005417,-2.335401,-1.9756641,-5.3090878,-1.8850226,-5.490064,-2.8342297,-4.616942,-6.4682455,-4.0916047,-3.9049919,-6.763004,-2.985501,-1.823969,-3.8425212,-0.9420734,-3.0426934,-2.5071604,-4.2434077,-3.214822,-2.3980618,-2.8550131,-4.3570986,-3.896544,-3.9229262,-0.3822318,0.7519319,0.098017745,-1.8703067,-1.6671686,neutral,03-01-01-01-02-01-03.wav
-604.01715,51.534996,2.3086402,12.3393755,4.176553,-8.921254,-16.94944,-4.267659,-12.321475,-2.0262222,-4.998059,-2.3202302,-3.343789,-4.9875736,-1.2330298,-4.818677,-1.859359,-2.2275712,-4.2198715,-3.8455603,-3.2034338,-5.4393864,-2.3234487,-1.6849045,-1.8208517,0.14453082,-2.5748558,-1.8553104,-2.89259,-2.6620631,-1.0052104,-1.4000422,-2.016654,-2.5664322,-2.627232,-0.52016664,-0.73675334,0.045211498,0.36794758,3.5933042,neutral,03-01-01-01-02-02-03.wav
-624.97815,60.35457,3.9504747,12.869618,2.8017905,-7.465623,-12.233694,0.56076306,-9.241049,4.31713,-6.628827,-1.5704014,-4.1586747,-4.0641975,-0.83929765,-5.71521,-0.29552853,-5.0997105,-3.5522475,-4.216888,-3.6949022,-5.125244,-3.1411219,-1.7551047,-3.0151312,-0.64680874,-2.3801055,-2.0028207,-3.5850325,-2.5428965,-1.4054573,-2.2200987,-3.0189312,-4.9193983,-5.1851883,-2.883478,-1.7594486,-2.4283783,-3.4180756,-3.608344,calm,03-01-02-01-01-01-03.wav
-609.49506,55.072403,-1.3350654,12.477716,-0.21825346,-9.018402,-13.11662,-0.013822291,-9.2794485,3.6908886,-7.7978554,-2.519488,-4.088159,-6.762905,-1.5220636,-6.579365,0.3842823,-6.298407,-3.4720018,-4.1254907,-4.8586617,-5.922129,-3.1826344,-2.970199,-3.4744744,-0.5713628,-3.5155337,-2.6804423,-4.5810237,-3.5648906,-2.7928538,-2.8274446,-3.5822785,-4.803383,-5.807174,-3.2289243,-2.071997,-3.2560031,-4.093298,-4.5289245,calm,03-01-02-01-01-02-03.wav
-616.66534,64.41561,-4.160761,12.285501,7.681935,-17.095922,-11.564803,2.7025268,-13.88208,7.4119577,-9.891091,-1.4976993,-5.3968616,-2.4613173,-2.7121553,-2.267914,-3.052348,-3.596326,-4.6010103,-4.555341,-2.455393,-5.775388,-4.2984543,-1.5639615,-2.9779117,-2.0871212,-2.7498581,-4.968971,-2.1492763,-2.659077,-2.6571534,-1.6385409,-2.3886073,-5.408633,-4.9927063,-2.653394,-1.987449,-3.6254134,-4.621375,-4.437192,calm,03-01-02-01-02-01-03.wav
-536.37067,49.15891,-4.234461,5.8290358,4.0836926,-11.008492,-14.750864,0.95873547,-13.161001,6.417721,-9.30146,-2.8925414,-3.9563508,-4.8901153,0.39458722,-7.176519,-0.3363108,-4.703719,-5.657458,-2.049052,-3.6839592,-4.593653,-1.9001756,-0.094350405,-3.5796616,0.08202136,-2.1893694,-2.406943,-1.6891534,-4.021657,-2.5844858,-1.1984656,-1.7429943,-2.5383751,-1.645267,1.9686296,4.813556,6.4678288,5.2138767,4.4693036,calm,03-01-02-01-02-02-03.wav
-531.5706,67.72112,-17.88495,6.2327476,-4.992172,-13.8465395,-18.128164,0.50076026,-16.71169,14.679652,-8.162973,-1.7169709,-2.7251036,-6.035909,1.7103541,-5.4835067,-0.48697484,-4.137307,-8.726159,-3.343888,-2.8386614,-3.866596,-2.8441358,-2.319432,-0.7567449,-0.012828969,-2.475126,-3.596981,-3.3207614,-3.349396,-1.5507634,-1.8614142,-1.6891466,-5.054956,-5.01335,-2.3577743,-2.2335656,-0.3721734,-3.8159082,-4.259804,calm,03-01-02-02-01-01-03.wav
-509.06165,51.230152,-13.956103,10.966834,-0.6749703,-9.530342,-17.290983,-4.5014825,-9.926752,5.1015205,-6.7022896,-1.2260692,-4.047306,-3.4052696,1.904837,-6.0583024,2.1183493,-3.3230715,-5.633395,-2.8157341,-3.4033582,-3.092978,-1.9769776,-2.1612926,-1.7674361,0.79133934,-2.7412434,-2.9455938,-3.703805,-5.3271203,-1.8857881,-2.2505867,-1.1497785,-2.8838594,-3.604794,0.35583138,1.7651948,5.4757657,3.8633273,3.6445677,calm,03-01-02-02-01-02-03.wav
-512.0678,54.46985,-6.289137,9.728766,4.162131,-9.632253,-13.220607,1.3033339,-12.261052,12.935199,-7.586123,0.9725434,-0.14318067,-2.0850472,2.9827251,-4.6337633,2.96295,-5.00476,-4.189965,0.13902244,-3.1737857,-2.7300124,-2.107767,0.7470564,-2.3862243,1.4616554,-0.3491487,-1.2290906,-0.19058603,-3.500126,-1.8680577,0.025448447,-0.37462875,-2.7720444,-3.1501737,-4.2116284,-1.8622153,-0.6551752,0.84707135,3.136311,calm,03-01-02-02-02-01-03.wav
-517.20575,53.631878,-5.9710765,6.710732,2.9485412,-8.996418,-17.68497,2.1691892,-11.65558,11.440254,-10.792045,-0.45372137,-1.9407681,-3.9136736,3.3174078,-5.6128335,0.5626365,-4.860479,-6.8505864,0.15477377,-4.431991,-3.5897367,-1.3149918,-1.6748706,-1.9779001,0.836564,-1.4477656,-2.1553175,-1.4355792,-3.1775715,-2.6873987,-0.42660275,0.486329,-3.4591005,-2.19547,-2.2088408,3.9045126,6.2477255,6.17788,5.670643,calm,03-01-02-02-02-02-03.wav
-525.558,55.202705,-13.45164,7.062095,0.34989884,-8.330358,-18.389341,-8.941861,-13.404325,4.2099504,-9.440667,-3.7047935,-4.3570104,-4.534528,-2.2065349,-5.714324,-4.0827804,-6.104051,-6.234166,-5.523967,-3.5682523,-6.392897,-3.100858,-2.774109,-3.4762237,-0.114563264,-3.467827,-0.553121,-0.70684123,2.030322,4.0832043,2.577366,0.10809643,-3.619041,-5.530743,0.67507315,1.5545474,1.3775872,1.1842595,1.4015638,happy,03-01-03-01-01-01-03.wav
-501.7478,52.33558,-16.365025,-1.9797975,-4.1793923,-6.375537,-19.180357,-8.158416,-16.201387,2.395962,-11.740681,-3.71823,-5.1378703,-6.601686,-5.4949656,-7.209294,-1.7134644,-6.1412916,-7.6479573,-3.8213136,-4.4945774,-1.2242903,-2.0752876,-0.33874512,-1.3804493,5.476651,4.699952,4.7150145,5.7442675,3.0491273,3.9165013,3.873952,1.0345635,-1.2646446,-3.7745893,0.8513562,1.6409885,0.6222595,-0.68568826,-1.4311746,happy,03-01-03-01-01-02-03.wav
-517.20044,41.0169,-7.874438,4.8421974,0.17925133,-12.720079,-19.716051,-6.4054794,-16.534386,-2.0834696,-12.425524,-4.5996313,-6.6346545,-6.0202746,-4.445005,-6.9806905,-2.545808,-4.503169,-5.4968147,-3.5678606,-5.5244737,-4.1547556,-3.8637536,-2.6922898,-2.4679437,0.04173573,-1.7451695,-1.6249992,-2.5578356,-0.6895461,0.99315023,3.394706,2.7756896,1.4937057,-1.3347626,0.18625195,-1.1800361,-0.939044,-1.8453175,-0.74976194,happy,03-01-03-01-02-01-03.wav
-544.32837,46.2592,-5.2707114,-0.4276339,0.7803272,-7.1599054,-20.203266,-4.5176926,-14.833068,1.4878399,-10.555747,-3.6434731,-6.30029,-3.6180558,-5.623668,-6.9909525,-2.2602525,-5.61746,-8.252395,-5.5457253,-5.6811886,-6.0334687,-6.1889243,-4.5022902,-4.043074,-0.123127416,-2.3984573,-1.4479133,-1.5516694,-1.2651191,-0.31701535,1.7463632,1.4919889,0.620013,-3.6683004,-2.980166,-3.4350955,-0.20988338,-1.2364298,-3.1706614,happy,03-01-03-01-02-02-03.wav
-419.25168,40.5335,-13.389385,-6.633519,-6.7014503,-7.6970243,-19.18504,-5.1499925,-17.700594,4.3471355,-11.3345375,-4.345008,-3.0399518,-6.708236,-5.172331,-6.3608346,-2.9363284,-6.5354176,-6.2118626,-2.2990122,-2.3898323,5.919246,10.044355,12.274957,11.113509,6.3431287,-0.18447945,0.018495236,2.4999113,4.2323008,2.8867471,0.22985749,0.10297953,-0.19529125,0.056724083,-2.2810986,-1.1761932,1.718363,0.9119025,-1.2806301,happy,03-01-03-02-01-01-03.wav
-382.54004,36.176525,-18.791285,-7.22009,-11.492605,-4.8358216,-21.14619,-9.166432,-20.545965,4.191907,-12.935855,-3.5088875,-3.997015,-9.5413885,-5.334998,-7.1393266,-2.0451262,-8.100917,-9.396226,-1.7544628,-4.347801,5.184422,8.075733,9.759658,13.454173,11.844385,6.0805097,2.0153756,1.3145281,0.9026615,1.8062289,4.93498,3.147893,0.3279722,-0.021778604,0.747673,0.38040218,0.68020666,-0.100589864,0.5126507,happy,03-01-03-02-01-02-03.wav
-335.5033,38.600143,-8.55825,-6.6297774,-9.129692,-3.8005779,-21.75795,-11.237164,-22.272278,-3.2812219,-8.123103,-8.784406,-0.22068739,-3.326092,-5.852853,-6.1431904,-3.6495404,-4.6296234,-0.5953204,5.261618,4.1113906,3.6977022,4.4364457,3.0174775,2.412798,5.3058457,7.3003387,5.216135,3.757823,0.57447606,0.342463,5.352939,5.624679,1.6713868,-0.57232606,1.6306447,4.1857986,4.8063107,2.1653707,1.894634,happy,03-01-03-02-02-01-03.wav
-386.04715,41.89214,-15.8371725,-6.259356,-1.0956513,-7.8925643,-18.68197,-7.6303434,-17.444378,2.6346486,-12.900138,-3.6212962,-3.3854308,-4.2435994,-5.278964,-4.5414176,-1.6416599,-7.656247,-8.577563,-0.99416965,1.2470601,4.3743215,5.193059,4.8312817,6.4666233,8.262473,5.7272754,0.9753685,-0.80896974,1.2710326,3.904243,5.1115994,2.246425,0.12696263,-2.343976,1.7876666,2.1735768,-0.5946914,2.0810685,0.74338365,happy,03-01-03-02-02-02-03.wav
-640.4811,67.85048,-5.5089717,13.030829,2.8812807,-4.6558013,-12.832261,-2.0298076,-10.601823,1.712562,-7.1791987,-2.0920608,-4.110309,-5.306176,-3.8104327,-3.5668056,-1.9504371,-6.375956,-2.9751701,-4.590224,-2.7175043,-3.8008347,-3.322618,-2.82784,-2.4800036,-1.1503234,-1.8386183,-0.9576681,-3.7543216,-2.3431642,-2.1413412,-0.059230704,-1.9092615,-4.2481246,-3.3612874,-1.6699864,-0.88760793,-0.47164387,-1.3330878,-2.0373511,sad,03-01-04-01-01-01-03.wav
-646.45154,67.515305,-1.7165782,13.49999,2.27731,-5.8121066,-11.587449,-0.27179322,-8.111685,-1.1032991,-5.8359613,-1.8487835,-4.0966525,-3.0660293,-1.763405,-3.4322567,-2.1442246,-6.0991387,-2.547978,-5.452151,-1.9050425,-4.08225,-3.1879354,-2.4378014,-2.298498,-0.54667413,-0.024468184,-2.3561456,-2.21193,-1.4106865,-2.315902,0.19682972,-1.1333042,-1.517024,-1.4413843,0.07173654,0.14777462,0.7391152,0.3660407,0.6736122,sad,03-01-04-01-01-02-03.wav
-584.0099,56.872253,-6.6167407,14.802873,0.09057854,-8.720733,-16.480282,-3.8609302,-11.595771,1.716515,-6.75014,-2.2350166,-1.1353979,-2.982539,-0.08380304,-4.041935,-0.92864627,-3.9325695,-6.5423822,-2.7900653,0.23986654,-6.464785,-3.3736482,0.27042636,-0.6580226,0.8138588,-1.1228702,-0.38060722,-1.1361996,-1.6398029,-1.3383044,-0.1114973,-1.8601148,-2.0060856,-3.2898774,1.1592993,3.995168,4.6089454,3.7238615,1.503676,sad,03-01-04-01-02-01-03.wav
-593.0243,63.235664,1.0186441,14.389076,4.497442,-7.286324,-17.54312,-0.42754135,-12.264777,2.5966475,-4.921157,-2.5884721,-2.2894435,-1.228058,-1.6599352,-2.746805,-2.180822,-4.366967,-5.6616793,-4.998085,-1.499982,-5.325447,-5.1533947,-1.445472,-1.2286099,-1.3429643,-1.8604753,-2.4832027,-4.834903,-3.538241,-4.054371,-1.8307834,-3.0749972,-4.375303,-4.1241446,1.6057028,4.189878,4.587364,1.8318408,-1.0841666,sad,03-01-04-01-02-02-03.wav
-501.0203,53.92032,-19.122564,0.11362127,-6.128234,-13.963996,-22.961594,-17.073076,-24.196796,-6.2258267,-10.08516,-10.502692,-7.4033484,-5.6661696,-2.5334852,-5.479976,-0.90442145,-1.3164502,-2.7744403,-0.36618972,-1.7500409,-2.0533307,-3.6986136,1.6850693,-0.69862384,1.3843367,1.6915816,1.3611238,3.0237226,1.8170345,4.959587,4.9451494,1.5067481,1.0078424,-1.6033905,-1.84909,2.5328228,-0.10906502,-0.14642566,-0.6506986,sad,03-01-04-02-01-01-03.wav
-458.09705,43.374012,-10.415863,6.013222,-4.752197,-8.894656,-21.022062,-10.400878,-17.075335,-3.3750768,-12.321757,-9.375605,-7.2000384,-6.091829,-3.6553588,-5.455201,-0.81083876,0.16492905,-0.85950035,2.319041,1.6072825,-1.7072393,0.092595845,1.8922743,-3.488143,2.183973,2.0152905,4.164019,4.3409414,0.69983524,3.1856165,2.9749463,2.0923295,0.7745303,-1.0010608,0.6285222,0.7011599,-0.11331317,1.9281675,0.5850479,sad,03-01-04-02-01-02-03.wav
-411.45462,46.529655,-12.816728,10.840225,1.1845729,-6.6653056,-20.60141,-14.339831,-16.475769,-3.0241108,-11.773087,-3.490455,-6.1824465,-4.185046,2.3262112,-3.016541,0.53607,1.59117,-3.2663763,-1.9207404,1.5894127,-4.763508,-2.581358,2.243774,-0.7097831,4.2044015,3.012084,4.4625044,2.9768708,4.774267,7.88542,8.32298,8.0921335,7.74767,4.2942986,4.0444326,3.190002,3.3624377,2.5674524,2.542149,sad,03-01-04-02-02-01-03.wav
-463.15417,51.530678,-8.522223,9.637262,1.330858,-5.365744,-15.851729,-11.534445,-16.695692,-1.8197902,-9.118158,-4.2257285,-3.9522126,-2.336831,0.20927745,-5.579427,-0.24342057,-0.6484283,-6.687207,-2.835165,-0.4603152,-5.8569746,-1.6057922,0.5061103,-0.56012744,2.7235615,2.6725042,5.839741,4.1382084,5.388774,7.1960917,7.3371153,8.008169,6.6483974,1.5132626,1.7829486,1.7024437,1.4084442,2.0626502,2.539456,sad,03-01-04-02-02-02-03.wav
-596.62854,61.21967,2.058039,20.207941,-2.0338295,-3.1048608,-15.028739,-8.121734,-6.654639,-5.266876,-6.299022,-1.712888,-5.96843,-4.773141,0.03381275,-3.207418,-3.542256,0.12976605,-3.4896812,-3.3495133,-5.157633,-4.7860456,-4.519005,-3.6308706,-1.9983242,-0.040703904,-2.9942267,-0.8909713,-2.103951,-2.745464,-2.5471132,-1.5528371,-1.651703,-4.0671024,-4.383115,-3.756883,-2.1903055,-2.5429149,-2.659829,-3.7173133,angry,03-01-05-01-01-01-03.wav
-493.5078,49.306282,-10.447231,16.675983,-4.449862,-4.117061,-15.741804,-8.60726,-9.002644,-8.973192,-6.059424,-2.135907,-6.1139545,-6.978157,0.5851563,-3.0411263,-0.64996266,-1.7178841,-2.6504326,-4.079665,-4.0852747,-2.9674416,-4.674371,-2.6023107,-1.9351546,-0.3446277,-1.3194034,-2.1231275,-1.625561,-2.8616261,-0.9413537,1.055692,0.6917919,-0.47020012,-3.0413337,-1.507735,1.3124076,-0.39163396,0.13677983,-1.4549313,angry,03-01-05-01-01-02-03.wav
-510.0236,51.75036,-10.829004,15.026038,-5.077527,-6.6255493,-20.998735,-9.721963,-8.6474495,-6.964484,-5.2885523,-0.6422658,-9.11451,-4.902641,-0.80618817,-2.9825275,-2.7650032,-3.2230158,-2.2868223,-3.161052,-4.562421,-5.378946,-4.25454,-3.9151175,-2.565332,-0.7347825,-2.8391135,-1.5365683,-3.6114647,-4.0762863,-2.8439114,-1.9706557,-2.7282143,-3.2200608,-6.222652,-2.590964,-1.5768394,-0.8125087,-0.6418667,-1.343674,angry,03-01-05-01-02-01-03.wav
-467.7599,50.12727,-12.48063,7.664305,-4.344163,-9.831741,-19.304193,-9.941559,-10.910917,-6.4521966,-5.9434705,-2.3737097,-8.025955,-7.327261,-1.2279729,-3.1596208,-0.4454666,-2.5478432,-3.5052001,-4.146106,-2.7875361,-5.1409597,-5.714735,-1.8541088,-4.0877576,0.045246188,-2.8344302,-3.173771,-3.5144846,-2.5657082,-1.9700897,-0.82240856,-1.0463023,-2.679001,-3.729203,0.9395345,3.3900092,3.897046,3.700794,1.6788535,angry,03-01-05-01-02-02-03.wav
-319.79218,32.09838,-15.700404,6.901438,-16.136528,1.5539144,-19.50934,-7.508131,-8.291082,-6.6625576,-3.7991307,-3.2524729,-3.8110754,-2.4914038,1.1736748,-5.5117645,-0.77152914,-0.5816408,-1.0555979,2.5590286,3.5999641,6.2196817,4.17333,8.236908,8.651525,7.5289288,6.732289,5.4138966,4.865213,3.0180004,1.1975956,3.3573825,2.4532115,1.9861264,0.62830496,-0.4718688,2.7728164,3.3611279,2.9488406,1.369203,angry,03-01-05-02-01-01-03.wav
-313.47717,33.079082,-12.646799,9.14375,-10.578795,-2.1588302,-18.380907,-9.152364,-6.6020303,-6.5571537,-6.129975,-2.6909094,-3.6445954,-4.188702,-0.4859189,-4.451515,-2.0148196,-0.3621019,-1.8235707,0.70199686,4.20721,6.0858846,3.3226583,6.5948644,6.4636497,5.3824334,6.1541605,5.9604077,6.24396,2.5394578,0.625012,2.4326034,3.1446931,3.2988086,1.5635164,-0.6837698,1.678901,2.7687533,2.676339,1.0136923,angry,03-01-05-02-01-02-03.wav
-335.01047,39.817154,-13.353869,4.436827,-14.308421,-0.43263605,-18.491108,-11.299492,-8.257701,-5.2699947,-5.350966,-3.4610121,-4.8078203,-4.6861024,1.178173,-3.2086172,-0.33511922,0.8676196,-2.5685627,0.9932159,0.5442787,1.350593,2.5203178,3.8506498,5.017423,5.0768747,3.2480578,2.9342563,3.6419027,2.865301,4.3750796,2.7985876,1.807737,0.91715455,0.2155476,1.0398276,0.43829963,1.4062068,2.8417537,0.40104297,angry,03-01-05-02-02-01-03.wav
-306.1087,34.577744,-12.185777,3.75683,-15.264971,0.2333783,-16.025394,-11.193345,-8.7258625,-2.2757158,-5.901749,-4.624162,-2.7530646,-6.042192,-1.7159287,-2.5719194,0.7646839,-0.24479653,-3.695294,1.2018751,1.2402178,1.7302616,3.2059617,4.8756795,4.667242,5.5950723,7.4416666,5.6810145,5.301796,0.53917783,1.5181264,2.804944,3.0840242,1.4916109,0.12224363,0.98313934,1.8399664,1.1884081,1.3068757,0.018781837,angry,03-01-05-02-02-02-03.wav
-560.70935,58.061478,-3.6222706,13.750654,-0.27666003,-4.2606754,-22.688728,-3.8846397,-6.3597226,-4.0528903,-7.7134666,-5.6169577,-6.505107,-4.372504,-2.457819,-4.3338013,-1.4856993,-4.143042,-5.8837137,-5.0384126,-2.0242066,-4.165752,-2.3155472,-3.708358,-0.40580398,-0.81779414,-1.9167428,-0.3409697,-1.2977272,-1.3117869,-2.307556,-0.37681362,-1.3500535,-1.8217471,-2.7924058,0.83598095,1.7061274,2.7964127,1.8638203,-0.31010565,fearful,03-01-06-01-01-01-03.wav
-496.97232,56.56861,-9.706727,12.668229,-3.7891374,-11.515722,-22.899261,-6.5845203,-11.461831,-7.23523,-9.5675955,-8.21777,-6.511688,-7.0080667,-5.213625,-6.8789506,-1.6096914,-6.8087816,-8.28002,-7.165837,-3.391707,-7.0321097,-5.978978,-2.3728359,-1.656447,-1.5960637,-2.113138,-1.0404409,-2.3360412,-2.9486074,-2.9754248,-3.0660775,-1.8601204,-4.2175145,-3.6437593,0.7056215,2.6858025,3.6856298,2.42188,1.734021,fearful,03-01-06-01-01-02-03.wav
-514.4865,48.16425,-5.772235,9.360527,-3.3700023,-8.782053,-21.111155,-8.489655,-12.181164,-2.8923805,-7.900127,-7.730573,-3.8370337,-5.2339005,-4.785267,-6.65308,-1.768493,-4.7410727,-7.3795495,-4.5696745,-4.414263,-6.2992206,-4.066449,-1.4351273,-2.3748662,-1.4733775,-2.5193877,-1.698701,-2.6670136,-3.5492332,-2.8958192,-2.1380804,-2.2731736,-3.5412772,-3.097334,1.3430084,5.3692255,6.078773,4.7195168,4.7627964,fearful,03-01-06-01-02-01-03.wav
